qid	pid	score
fd7d71f11baced3701b879ca37243122_1	2685	6.1172075271606445
fd7d71f11baced3701b879ca37243122_1	2686	3.1594057083129883
fd7d71f11baced3701b879ca37243122_1	2687	0.8511840105056763
fd7d71f11baced3701b879ca37243122_4	2688	2.796588897705078
fd7d71f11baced3701b879ca37243122_4	2689	0.3020859360694885
fd7d71f11baced3701b879ca37243122_4	2690	9.66823959350586
fd7d71f11baced3701b879ca37243122_4	2685	6.641469955444336
fd7d71f11baced3701b879ca37243122_4	2686	2.640686511993408
fd7d71f11baced3701b879ca37243122_4	2687	0.337267130613327
fd7d71f11baced3701b879ca37243122_6	3064	5.619772911071777
fd7d71f11baced3701b879ca37243122_6	3051	6.388760566711426
fd7d71f11baced3701b879ca37243122_6	3063	4.931586742401123
fd7d71f11baced3701b879ca37243122_8	2688	2.6335501670837402
fd7d71f11baced3701b879ca37243122_8	2689	0.314457505941391
fd7d71f11baced3701b879ca37243122_8	2690	10.513810157775879
fd7d71f11baced3701b879ca37243122_8	2685	6.454960346221924
fd7d71f11baced3701b879ca37243122_8	2686	3.3241915702819824
fd7d71f11baced3701b879ca37243122_8	2687	0.0707000270485878
fd7d71f11baced3701b879ca37243122_10	2688	6.011847019195557
fd7d71f11baced3701b879ca37243122_10	2689	9.942018508911133
fd7d71f11baced3701b879ca37243122_10	2690	5.610867977142334
fd7d71f11baced3701b879ca37243122_10	2685	3.998195171356201
fd7d71f11baced3701b879ca37243122_10	2686	4.877529144287109
fd7d71f11baced3701b879ca37243122_10	2687	0.06637391448020935
fd7d71f11baced3701b879ca37243122_13	2688	6.649022102355957
fd7d71f11baced3701b879ca37243122_13	2689	3.253100872039795
fd7d71f11baced3701b879ca37243122_13	2690	6.699990272521973
fd7d71f11baced3701b879ca37243122_13	2685	4.592851161956787
fd7d71f11baced3701b879ca37243122_13	2686	4.775238990783691
fd7d71f11baced3701b879ca37243122_13	2687	0.13472415506839752
fd7d71f11baced3701b879ca37243122_15	2688	7.21995735168457
fd7d71f11baced3701b879ca37243122_15	2689	7.879448890686035
fd7d71f11baced3701b879ca37243122_15	2690	2.8806440830230713
fd7d71f11baced3701b879ca37243122_15	2685	2.0082311630249023
fd7d71f11baced3701b879ca37243122_15	2686	6.301436901092529
fd7d71f11baced3701b879ca37243122_15	2687	0.0
fd7d71f11baced3701b879ca37243122_17	2688	7.132829189300537
fd7d71f11baced3701b879ca37243122_17	2689	10.707005500793457
fd7d71f11baced3701b879ca37243122_17	2690	2.123791217803955
fd7d71f11baced3701b879ca37243122_17	2685	1.6187739372253418
fd7d71f11baced3701b879ca37243122_17	2686	6.36651611328125
fd7d71f11baced3701b879ca37243122_17	2687	0.020623575896024704
0a268eb90d0e10e63fdd04b9798b9ab3_1	2812	4.86256217956543
0a268eb90d0e10e63fdd04b9798b9ab3_1	2813	9.31463623046875
0a268eb90d0e10e63fdd04b9798b9ab3_3	2812	4.974304676055908
0a268eb90d0e10e63fdd04b9798b9ab3_3	2813	11.85207748413086
0a268eb90d0e10e63fdd04b9798b9ab3_5	2812	4.14173698425293
0a268eb90d0e10e63fdd04b9798b9ab3_5	2813	11.174430847167969
0a268eb90d0e10e63fdd04b9798b9ab3_7	2812	3.1275908946990967
0a268eb90d0e10e63fdd04b9798b9ab3_7	2813	9.153923034667969
0a268eb90d0e10e63fdd04b9798b9ab3_9	2957	7.732101917266846
0a268eb90d0e10e63fdd04b9798b9ab3_9	2958	7.579282760620117
0a268eb90d0e10e63fdd04b9798b9ab3_9	2959	8.988459587097168
0a268eb90d0e10e63fdd04b9798b9ab3_13	2957	11.546507835388184
0a268eb90d0e10e63fdd04b9798b9ab3_13	2958	11.319038391113281
0a268eb90d0e10e63fdd04b9798b9ab3_13	2959	11.51307487487793
4fe10c06652f7c3e8638ee1803c6f0bd_1	2776	8.67392635345459
4fe10c06652f7c3e8638ee1803c6f0bd_1	2777	5.794347286224365
4fe10c06652f7c3e8638ee1803c6f0bd_1	2774	9.531068801879883
4fe10c06652f7c3e8638ee1803c6f0bd_1	2775	8.770430564880371
4fe10c06652f7c3e8638ee1803c6f0bd_3	2776	12.274539947509766
4fe10c06652f7c3e8638ee1803c6f0bd_3	2777	7.863410949707031
4fe10c06652f7c3e8638ee1803c6f0bd_3	2774	11.647909164428711
4fe10c06652f7c3e8638ee1803c6f0bd_3	2775	10.070760726928711
4fe10c06652f7c3e8638ee1803c6f0bd_5	2792	1.436131238937378
4fe10c06652f7c3e8638ee1803c6f0bd_5	2793	8.908939361572266
4fe10c06652f7c3e8638ee1803c6f0bd_5	2794	6.452170372009277
4fe10c06652f7c3e8638ee1803c6f0bd_7	2792	5.051626682281494
4fe10c06652f7c3e8638ee1803c6f0bd_7	2793	3.06488037109375
4fe10c06652f7c3e8638ee1803c6f0bd_7	2794	2.9505977630615234
4fe10c06652f7c3e8638ee1803c6f0bd_9	2792	5.2349467277526855
4fe10c06652f7c3e8638ee1803c6f0bd_9	2793	3.497706890106201
4fe10c06652f7c3e8638ee1803c6f0bd_9	2794	3.982609987258911
4fe10c06652f7c3e8638ee1803c6f0bd_11	2792	5.692836284637451
4fe10c06652f7c3e8638ee1803c6f0bd_11	2793	7.885934352874756
4fe10c06652f7c3e8638ee1803c6f0bd_11	2794	3.5886025428771973
00d84d301a71bec2ed971e684ce9507b_1	2848	5.610309600830078
00d84d301a71bec2ed971e684ce9507b_1	2849	5.532506942749023
00d84d301a71bec2ed971e684ce9507b_1	2850	6.641181468963623
00d84d301a71bec2ed971e684ce9507b_1	2852	5.667055130004883
00d84d301a71bec2ed971e684ce9507b_1	2853	8.949075698852539
00d84d301a71bec2ed971e684ce9507b_1	2847	6.484165191650391
00d84d301a71bec2ed971e684ce9507b_3	2848	3.892373561859131
00d84d301a71bec2ed971e684ce9507b_3	2849	4.101007461547852
00d84d301a71bec2ed971e684ce9507b_3	2850	4.709695816040039
00d84d301a71bec2ed971e684ce9507b_3	2852	3.776998519897461
00d84d301a71bec2ed971e684ce9507b_3	2853	9.868106842041016
00d84d301a71bec2ed971e684ce9507b_3	2847	4.305845260620117
00d84d301a71bec2ed971e684ce9507b_5	1856	9.034266471862793
00d84d301a71bec2ed971e684ce9507b_5	1859	9.838377952575684
00d84d301a71bec2ed971e684ce9507b_5	1861	8.458761215209961
00d84d301a71bec2ed971e684ce9507b_5	1850	9.88382339477539
00d84d301a71bec2ed971e684ce9507b_5	1853	7.233560562133789
00d84d301a71bec2ed971e684ce9507b_7	1856	8.296637535095215
00d84d301a71bec2ed971e684ce9507b_7	1859	8.159842491149902
00d84d301a71bec2ed971e684ce9507b_7	1861	7.390916347503662
00d84d301a71bec2ed971e684ce9507b_7	1850	9.08132553100586
00d84d301a71bec2ed971e684ce9507b_7	1853	8.21749496459961
00d84d301a71bec2ed971e684ce9507b_9	1856	8.38484001159668
00d84d301a71bec2ed971e684ce9507b_9	1859	6.430361747741699
00d84d301a71bec2ed971e684ce9507b_9	1861	7.836925506591797
00d84d301a71bec2ed971e684ce9507b_9	1850	7.746442794799805
00d84d301a71bec2ed971e684ce9507b_9	1853	7.149665355682373
789a3cb94cf8871ba6ace0a4923851e2_1	2848	7.095424652099609
789a3cb94cf8871ba6ace0a4923851e2_1	2849	7.30880069732666
789a3cb94cf8871ba6ace0a4923851e2_1	2850	8.589707374572754
789a3cb94cf8871ba6ace0a4923851e2_1	2852	7.73507833480835
789a3cb94cf8871ba6ace0a4923851e2_1	2853	8.667131423950195
789a3cb94cf8871ba6ace0a4923851e2_1	2847	9.393749237060547
789a3cb94cf8871ba6ace0a4923851e2_3	2848	7.8838887214660645
789a3cb94cf8871ba6ace0a4923851e2_3	2849	9.53329849243164
789a3cb94cf8871ba6ace0a4923851e2_3	2850	12.766613006591797
789a3cb94cf8871ba6ace0a4923851e2_3	2852	8.443709373474121
789a3cb94cf8871ba6ace0a4923851e2_3	2853	9.564952850341797
789a3cb94cf8871ba6ace0a4923851e2_3	2847	11.983450889587402
789a3cb94cf8871ba6ace0a4923851e2_8	2848	5.782146453857422
789a3cb94cf8871ba6ace0a4923851e2_8	2849	6.794455528259277
789a3cb94cf8871ba6ace0a4923851e2_8	2850	8.39700698852539
789a3cb94cf8871ba6ace0a4923851e2_8	2852	6.228930950164795
789a3cb94cf8871ba6ace0a4923851e2_8	2853	6.786003112792969
789a3cb94cf8871ba6ace0a4923851e2_8	2847	8.82005500793457
789a3cb94cf8871ba6ace0a4923851e2_10	1856	6.154771327972412
789a3cb94cf8871ba6ace0a4923851e2_10	1859	4.328015327453613
789a3cb94cf8871ba6ace0a4923851e2_10	1861	7.397375106811523
789a3cb94cf8871ba6ace0a4923851e2_10	1850	5.833174705505371
789a3cb94cf8871ba6ace0a4923851e2_10	1853	5.959234714508057
affd0f2e4fa08b1d43955733b9a093e1_1	2848	0.41849610209465027
affd0f2e4fa08b1d43955733b9a093e1_1	2849	1.1482579708099365
affd0f2e4fa08b1d43955733b9a093e1_1	2850	1.7360531091690063
affd0f2e4fa08b1d43955733b9a093e1_1	2852	0.0
affd0f2e4fa08b1d43955733b9a093e1_1	2853	6.69362735748291
affd0f2e4fa08b1d43955733b9a093e1_1	2847	0.0
affd0f2e4fa08b1d43955733b9a093e1_5	2848	0.2832815945148468
affd0f2e4fa08b1d43955733b9a093e1_5	2849	0.7772601842880249
affd0f2e4fa08b1d43955733b9a093e1_5	2850	1.3561785221099854
affd0f2e4fa08b1d43955733b9a093e1_5	2852	0.0
affd0f2e4fa08b1d43955733b9a093e1_5	2853	6.4840497970581055
affd0f2e4fa08b1d43955733b9a093e1_5	2847	0.0
affd0f2e4fa08b1d43955733b9a093e1_7	2848	4.926657199859619
affd0f2e4fa08b1d43955733b9a093e1_7	2849	4.800137042999268
affd0f2e4fa08b1d43955733b9a093e1_7	2850	5.303600788116455
affd0f2e4fa08b1d43955733b9a093e1_7	2852	3.9187943935394287
affd0f2e4fa08b1d43955733b9a093e1_7	2853	11.94141674041748
affd0f2e4fa08b1d43955733b9a093e1_7	2847	4.237738609313965
affd0f2e4fa08b1d43955733b9a093e1_9	2848	5.808156490325928
affd0f2e4fa08b1d43955733b9a093e1_9	2849	2.5142500400543213
affd0f2e4fa08b1d43955733b9a093e1_9	2850	2.93523907661438
affd0f2e4fa08b1d43955733b9a093e1_9	2852	1.52933931350708
affd0f2e4fa08b1d43955733b9a093e1_9	2853	6.927901744842529
affd0f2e4fa08b1d43955733b9a093e1_9	2847	1.7119619846343994
affd0f2e4fa08b1d43955733b9a093e1_11	2848	6.581711292266846
affd0f2e4fa08b1d43955733b9a093e1_11	2849	4.440608978271484
affd0f2e4fa08b1d43955733b9a093e1_11	2850	3.908780097961426
affd0f2e4fa08b1d43955733b9a093e1_11	2852	4.288788318634033
affd0f2e4fa08b1d43955733b9a093e1_11	2853	9.313267707824707
affd0f2e4fa08b1d43955733b9a093e1_11	2847	4.098891735076904
7f0ff3f13a85fe3d588dee15f673b0e6_1	2848	0.0
7f0ff3f13a85fe3d588dee15f673b0e6_1	2849	0.0
7f0ff3f13a85fe3d588dee15f673b0e6_1	2850	0.4404081702232361
7f0ff3f13a85fe3d588dee15f673b0e6_1	2852	0.0
7f0ff3f13a85fe3d588dee15f673b0e6_1	2853	3.3657822608947754
7f0ff3f13a85fe3d588dee15f673b0e6_1	2847	0.0
7f0ff3f13a85fe3d588dee15f673b0e6_5	2848	4.3131513595581055
7f0ff3f13a85fe3d588dee15f673b0e6_5	2849	4.376859664916992
7f0ff3f13a85fe3d588dee15f673b0e6_5	2850	4.495779514312744
7f0ff3f13a85fe3d588dee15f673b0e6_5	2852	4.376845836639404
7f0ff3f13a85fe3d588dee15f673b0e6_5	2853	6.591924667358398
7f0ff3f13a85fe3d588dee15f673b0e6_5	2847	4.555901527404785
7f0ff3f13a85fe3d588dee15f673b0e6_7	2848	6.68772029876709
7f0ff3f13a85fe3d588dee15f673b0e6_7	2849	5.711621284484863
7f0ff3f13a85fe3d588dee15f673b0e6_7	2850	6.341640949249268
7f0ff3f13a85fe3d588dee15f673b0e6_7	2852	6.151970863342285
7f0ff3f13a85fe3d588dee15f673b0e6_7	2853	7.124894142150879
7f0ff3f13a85fe3d588dee15f673b0e6_7	2847	6.064366340637207
7f0ff3f13a85fe3d588dee15f673b0e6_9	2848	4.815914154052734
7f0ff3f13a85fe3d588dee15f673b0e6_9	2849	4.956658840179443
7f0ff3f13a85fe3d588dee15f673b0e6_9	2850	5.800539970397949
7f0ff3f13a85fe3d588dee15f673b0e6_9	2852	4.74171257019043
7f0ff3f13a85fe3d588dee15f673b0e6_9	2853	7.327089309692383
7f0ff3f13a85fe3d588dee15f673b0e6_9	2847	4.534451961517334
7f0ff3f13a85fe3d588dee15f673b0e6_11	2848	7.090592384338379
7f0ff3f13a85fe3d588dee15f673b0e6_11	2849	5.318835258483887
7f0ff3f13a85fe3d588dee15f673b0e6_11	2850	6.916123390197754
7f0ff3f13a85fe3d588dee15f673b0e6_11	2852	5.084181785583496
7f0ff3f13a85fe3d588dee15f673b0e6_11	2853	9.058910369873047
7f0ff3f13a85fe3d588dee15f673b0e6_11	2847	5.210397720336914
0ce9e15705f3fd412007f7f8e6b6ff80_1	2848	0.46223509311676025
0ce9e15705f3fd412007f7f8e6b6ff80_1	2849	1.2682678699493408
0ce9e15705f3fd412007f7f8e6b6ff80_1	2850	0.9092586040496826
0ce9e15705f3fd412007f7f8e6b6ff80_1	2852	0.0
0ce9e15705f3fd412007f7f8e6b6ff80_1	2853	9.155000686645508
0ce9e15705f3fd412007f7f8e6b6ff80_1	2847	0.0
0ce9e15705f3fd412007f7f8e6b6ff80_3	2848	0.26757559180259705
0ce9e15705f3fd412007f7f8e6b6ff80_3	2849	0.7341665029525757
0ce9e15705f3fd412007f7f8e6b6ff80_3	2850	0.6300545930862427
0ce9e15705f3fd412007f7f8e6b6ff80_3	2852	0.0
0ce9e15705f3fd412007f7f8e6b6ff80_3	2853	7.637894630432129
0ce9e15705f3fd412007f7f8e6b6ff80_3	2847	0.0
0ce9e15705f3fd412007f7f8e6b6ff80_5	1856	10.502470970153809
0ce9e15705f3fd412007f7f8e6b6ff80_5	1859	4.823181629180908
0ce9e15705f3fd412007f7f8e6b6ff80_5	1861	5.607184410095215
0ce9e15705f3fd412007f7f8e6b6ff80_5	1850	6.493237495422363
0ce9e15705f3fd412007f7f8e6b6ff80_5	1853	4.882991790771484
0ce9e15705f3fd412007f7f8e6b6ff80_7	1856	10.736035346984863
0ce9e15705f3fd412007f7f8e6b6ff80_7	1859	6.198470592498779
0ce9e15705f3fd412007f7f8e6b6ff80_7	1861	8.712224960327148
0ce9e15705f3fd412007f7f8e6b6ff80_7	1850	9.159697532653809
0ce9e15705f3fd412007f7f8e6b6ff80_7	1853	7.686299800872803
0ce9e15705f3fd412007f7f8e6b6ff80_9	1856	8.908662796020508
0ce9e15705f3fd412007f7f8e6b6ff80_9	1859	5.304665565490723
0ce9e15705f3fd412007f7f8e6b6ff80_9	1861	8.424325942993164
0ce9e15705f3fd412007f7f8e6b6ff80_9	1850	7.673698425292969
0ce9e15705f3fd412007f7f8e6b6ff80_9	1853	6.71022891998291
ad05bffb495d0ebed68f79df07e29021_1	2848	9.145071983337402
ad05bffb495d0ebed68f79df07e29021_1	2849	9.222530364990234
ad05bffb495d0ebed68f79df07e29021_1	2850	10.871211051940918
ad05bffb495d0ebed68f79df07e29021_1	2852	9.706474304199219
ad05bffb495d0ebed68f79df07e29021_1	2853	10.319494247436523
ad05bffb495d0ebed68f79df07e29021_1	2847	11.519197463989258
ad05bffb495d0ebed68f79df07e29021_5	2848	8.045455932617188
ad05bffb495d0ebed68f79df07e29021_5	2849	7.798183441162109
ad05bffb495d0ebed68f79df07e29021_5	2850	7.5794806480407715
ad05bffb495d0ebed68f79df07e29021_5	2852	7.003105640411377
ad05bffb495d0ebed68f79df07e29021_5	2853	11.747425079345703
ad05bffb495d0ebed68f79df07e29021_5	2847	7.77638053894043
ad05bffb495d0ebed68f79df07e29021_7	2848	8.210991859436035
ad05bffb495d0ebed68f79df07e29021_7	2849	7.932097434997559
ad05bffb495d0ebed68f79df07e29021_7	2850	8.542603492736816
ad05bffb495d0ebed68f79df07e29021_7	2852	7.543472766876221
ad05bffb495d0ebed68f79df07e29021_7	2853	12.644545555114746
ad05bffb495d0ebed68f79df07e29021_7	2847	8.689990997314453
ad05bffb495d0ebed68f79df07e29021_9	2848	6.482570171356201
ad05bffb495d0ebed68f79df07e29021_9	2849	6.643250942230225
ad05bffb495d0ebed68f79df07e29021_9	2850	9.439658164978027
ad05bffb495d0ebed68f79df07e29021_9	2852	7.078472137451172
ad05bffb495d0ebed68f79df07e29021_9	2853	8.619314193725586
ad05bffb495d0ebed68f79df07e29021_9	2847	9.761730194091797
ad05bffb495d0ebed68f79df07e29021_11	2848	6.515201091766357
ad05bffb495d0ebed68f79df07e29021_11	2849	6.740375518798828
ad05bffb495d0ebed68f79df07e29021_11	2850	9.843435287475586
ad05bffb495d0ebed68f79df07e29021_11	2852	7.054922103881836
ad05bffb495d0ebed68f79df07e29021_11	2853	8.036538124084473
ad05bffb495d0ebed68f79df07e29021_11	2847	9.203493118286133
e7380efff20d9d744205c5be913d552e_1	2848	9.145072937011719
e7380efff20d9d744205c5be913d552e_1	2849	9.222530364990234
e7380efff20d9d744205c5be913d552e_1	2850	10.871211051940918
e7380efff20d9d744205c5be913d552e_1	2852	9.706474304199219
e7380efff20d9d744205c5be913d552e_1	2853	10.319496154785156
e7380efff20d9d744205c5be913d552e_1	2847	11.519201278686523
e7380efff20d9d744205c5be913d552e_3	2848	7.849760055541992
e7380efff20d9d744205c5be913d552e_3	2849	7.914818286895752
e7380efff20d9d744205c5be913d552e_3	2850	10.947312355041504
e7380efff20d9d744205c5be913d552e_3	2852	8.356049537658691
e7380efff20d9d744205c5be913d552e_3	2853	9.196964263916016
e7380efff20d9d744205c5be913d552e_3	2847	11.363069534301758
e7380efff20d9d744205c5be913d552e_5	1856	12.565361022949219
e7380efff20d9d744205c5be913d552e_5	1859	7.163654327392578
e7380efff20d9d744205c5be913d552e_5	1861	9.444781303405762
e7380efff20d9d744205c5be913d552e_5	1850	9.565557479858398
e7380efff20d9d744205c5be913d552e_5	1853	7.347005367279053
e7380efff20d9d744205c5be913d552e_7	1856	9.23119831085205
e7380efff20d9d744205c5be913d552e_7	1859	6.517368316650391
e7380efff20d9d744205c5be913d552e_7	1861	9.36033821105957
e7380efff20d9d744205c5be913d552e_7	1850	8.813193321228027
e7380efff20d9d744205c5be913d552e_7	1853	7.763820171356201
e7380efff20d9d744205c5be913d552e_9	1856	7.616951942443848
e7380efff20d9d744205c5be913d552e_9	1859	6.087059020996094
e7380efff20d9d744205c5be913d552e_9	1861	10.342266082763672
e7380efff20d9d744205c5be913d552e_9	1850	8.401694297790527
e7380efff20d9d744205c5be913d552e_9	1853	7.13253116607666
1059b0151d031e8985271345a297bc98_1	2848	9.145071983337402
1059b0151d031e8985271345a297bc98_1	2849	9.222530364990234
1059b0151d031e8985271345a297bc98_1	2850	10.871209144592285
1059b0151d031e8985271345a297bc98_1	2852	9.706474304199219
1059b0151d031e8985271345a297bc98_1	2853	10.319496154785156
1059b0151d031e8985271345a297bc98_1	2847	11.519201278686523
1059b0151d031e8985271345a297bc98_3	2848	7.3136396408081055
1059b0151d031e8985271345a297bc98_3	2849	7.964338779449463
1059b0151d031e8985271345a297bc98_3	2850	10.900237083435059
1059b0151d031e8985271345a297bc98_3	2852	7.636055946350098
1059b0151d031e8985271345a297bc98_3	2853	12.631063461303711
1059b0151d031e8985271345a297bc98_3	2847	10.331608772277832
1059b0151d031e8985271345a297bc98_5	2848	6.636993408203125
1059b0151d031e8985271345a297bc98_5	2849	6.9280104637146
1059b0151d031e8985271345a297bc98_5	2850	9.320493698120117
1059b0151d031e8985271345a297bc98_5	2852	6.96739387512207
1059b0151d031e8985271345a297bc98_5	2853	12.127908706665039
1059b0151d031e8985271345a297bc98_5	2847	9.218597412109375
1059b0151d031e8985271345a297bc98_7	1856	8.200000762939453
1059b0151d031e8985271345a297bc98_7	1859	7.005248069763184
1059b0151d031e8985271345a297bc98_7	1861	9.113954544067383
1059b0151d031e8985271345a297bc98_7	1850	7.984758377075195
1059b0151d031e8985271345a297bc98_7	1853	7.7863335609436035
1059b0151d031e8985271345a297bc98_9	1856	6.623525142669678
1059b0151d031e8985271345a297bc98_9	1859	5.227118492126465
1059b0151d031e8985271345a297bc98_9	1861	7.957183837890625
1059b0151d031e8985271345a297bc98_9	1850	6.766283988952637
1059b0151d031e8985271345a297bc98_9	1853	6.717135429382324
c22242db09f47212ab8161410472a88e_1	2848	4.515737056732178
c22242db09f47212ab8161410472a88e_1	2849	4.877425670623779
c22242db09f47212ab8161410472a88e_1	2850	8.60499095916748
c22242db09f47212ab8161410472a88e_1	2852	4.285818099975586
c22242db09f47212ab8161410472a88e_1	2853	6.755240440368652
c22242db09f47212ab8161410472a88e_1	2847	6.849088668823242
c22242db09f47212ab8161410472a88e_5	2848	3.1168482303619385
c22242db09f47212ab8161410472a88e_5	2849	3.428023338317871
c22242db09f47212ab8161410472a88e_5	2850	6.547741889953613
c22242db09f47212ab8161410472a88e_5	2852	2.9175920486450195
c22242db09f47212ab8161410472a88e_5	2853	6.623995780944824
c22242db09f47212ab8161410472a88e_5	2847	4.782063007354736
c22242db09f47212ab8161410472a88e_7	2848	6.56451416015625
c22242db09f47212ab8161410472a88e_7	2849	6.478968620300293
c22242db09f47212ab8161410472a88e_7	2850	8.456892967224121
c22242db09f47212ab8161410472a88e_7	2852	6.229471206665039
c22242db09f47212ab8161410472a88e_7	2853	10.827823638916016
c22242db09f47212ab8161410472a88e_7	2847	7.884383201599121
c22242db09f47212ab8161410472a88e_9	2848	4.966608047485352
c22242db09f47212ab8161410472a88e_9	2849	6.816059589385986
c22242db09f47212ab8161410472a88e_9	2850	9.332708358764648
c22242db09f47212ab8161410472a88e_9	2852	5.335145950317383
c22242db09f47212ab8161410472a88e_9	2853	7.605836391448975
c22242db09f47212ab8161410472a88e_9	2847	7.349267482757568
c22242db09f47212ab8161410472a88e_11	2848	4.7690110206604
c22242db09f47212ab8161410472a88e_11	2849	5.237037658691406
c22242db09f47212ab8161410472a88e_11	2850	9.158400535583496
c22242db09f47212ab8161410472a88e_11	2852	5.193564414978027
c22242db09f47212ab8161410472a88e_11	2853	7.137334823608398
c22242db09f47212ab8161410472a88e_11	2847	7.123016834259033
fa269ba78e2a9209f498db1af2f1b89d_1	2848	8.600337028503418
fa269ba78e2a9209f498db1af2f1b89d_1	2849	8.955031394958496
fa269ba78e2a9209f498db1af2f1b89d_1	2850	10.182452201843262
fa269ba78e2a9209f498db1af2f1b89d_1	2852	9.269453048706055
fa269ba78e2a9209f498db1af2f1b89d_1	2853	9.70382022857666
fa269ba78e2a9209f498db1af2f1b89d_1	2847	11.128600120544434
fa269ba78e2a9209f498db1af2f1b89d_3	2848	7.629717826843262
fa269ba78e2a9209f498db1af2f1b89d_3	2849	9.47645378112793
fa269ba78e2a9209f498db1af2f1b89d_3	2850	11.359285354614258
fa269ba78e2a9209f498db1af2f1b89d_3	2852	8.259797096252441
fa269ba78e2a9209f498db1af2f1b89d_3	2853	8.901837348937988
fa269ba78e2a9209f498db1af2f1b89d_3	2847	11.133411407470703
fa269ba78e2a9209f498db1af2f1b89d_5	1856	11.77462100982666
fa269ba78e2a9209f498db1af2f1b89d_5	1859	7.497979164123535
fa269ba78e2a9209f498db1af2f1b89d_5	1861	8.747142791748047
fa269ba78e2a9209f498db1af2f1b89d_5	1850	9.692120552062988
fa269ba78e2a9209f498db1af2f1b89d_5	1853	7.89544677734375
fa269ba78e2a9209f498db1af2f1b89d_7	1856	9.18936824798584
fa269ba78e2a9209f498db1af2f1b89d_7	1859	6.451415061950684
fa269ba78e2a9209f498db1af2f1b89d_7	1861	9.247455596923828
fa269ba78e2a9209f498db1af2f1b89d_7	1850	8.728004455566406
fa269ba78e2a9209f498db1af2f1b89d_7	1853	7.7370758056640625
fa269ba78e2a9209f498db1af2f1b89d_9	1856	6.629052639007568
fa269ba78e2a9209f498db1af2f1b89d_9	1859	5.737661838531494
fa269ba78e2a9209f498db1af2f1b89d_9	1861	9.729188919067383
fa269ba78e2a9209f498db1af2f1b89d_9	1850	7.551205158233643
fa269ba78e2a9209f498db1af2f1b89d_9	1853	6.675662040710449
bab16c918fb882a3f3685658a3d33116_1	2483	0.0
bab16c918fb882a3f3685658a3d33116_1	2484	0.0
bab16c918fb882a3f3685658a3d33116_1	2485	0.0
bab16c918fb882a3f3685658a3d33116_1	2486	12.011554718017578
bab16c918fb882a3f3685658a3d33116_1	2487	3.723698616027832
bab16c918fb882a3f3685658a3d33116_1	2488	0.0
bab16c918fb882a3f3685658a3d33116_6	2483	0.0
bab16c918fb882a3f3685658a3d33116_6	2484	0.014046289026737213
bab16c918fb882a3f3685658a3d33116_6	2485	0.0
bab16c918fb882a3f3685658a3d33116_6	2486	10.559035301208496
bab16c918fb882a3f3685658a3d33116_6	2487	6.837532997131348
bab16c918fb882a3f3685658a3d33116_6	2488	0.03931274265050888
bab16c918fb882a3f3685658a3d33116_8	2688	6.536694526672363
bab16c918fb882a3f3685658a3d33116_8	2689	8.11323356628418
bab16c918fb882a3f3685658a3d33116_8	2690	0.0
bab16c918fb882a3f3685658a3d33116_8	2685	0.000951381225604564
bab16c918fb882a3f3685658a3d33116_8	2686	6.726424217224121
bab16c918fb882a3f3685658a3d33116_8	2687	0.10418728739023209
bab16c918fb882a3f3685658a3d33116_10	2688	9.951098442077637
bab16c918fb882a3f3685658a3d33116_10	2689	5.796156883239746
bab16c918fb882a3f3685658a3d33116_10	2690	4.3932390213012695
bab16c918fb882a3f3685658a3d33116_10	2685	4.515223026275635
bab16c918fb882a3f3685658a3d33116_10	2686	7.852085113525391
bab16c918fb882a3f3685658a3d33116_10	2687	0.2446030080318451
bab16c918fb882a3f3685658a3d33116_12	2688	8.336311340332031
bab16c918fb882a3f3685658a3d33116_12	2689	4.5818281173706055
bab16c918fb882a3f3685658a3d33116_12	2690	3.0002493858337402
bab16c918fb882a3f3685658a3d33116_12	2685	2.7557551860809326
bab16c918fb882a3f3685658a3d33116_12	2686	10.459552764892578
bab16c918fb882a3f3685658a3d33116_12	2687	1.019558072090149
bab16c918fb882a3f3685658a3d33116_14	2688	7.508758544921875
bab16c918fb882a3f3685658a3d33116_14	2689	3.4759016036987305
bab16c918fb882a3f3685658a3d33116_14	2690	3.954072952270508
bab16c918fb882a3f3685658a3d33116_14	2685	3.677189826965332
bab16c918fb882a3f3685658a3d33116_14	2686	8.512028694152832
bab16c918fb882a3f3685658a3d33116_14	2687	0.5414552688598633
c7d8e25d5351ffefea0a5ea607094cfb_1	2483	4.204103469848633
c7d8e25d5351ffefea0a5ea607094cfb_1	2484	5.608344078063965
c7d8e25d5351ffefea0a5ea607094cfb_1	2485	1.3545279502868652
c7d8e25d5351ffefea0a5ea607094cfb_1	2486	0.6114344596862793
c7d8e25d5351ffefea0a5ea607094cfb_1	2487	3.8982532024383545
c7d8e25d5351ffefea0a5ea607094cfb_1	2488	11.647651672363281
c7d8e25d5351ffefea0a5ea607094cfb_4	2483	3.678778648376465
c7d8e25d5351ffefea0a5ea607094cfb_4	2484	4.754906177520752
c7d8e25d5351ffefea0a5ea607094cfb_4	2485	0.44503408670425415
c7d8e25d5351ffefea0a5ea607094cfb_4	2486	0.4981301426887512
c7d8e25d5351ffefea0a5ea607094cfb_4	2487	3.42862868309021
c7d8e25d5351ffefea0a5ea607094cfb_4	2488	11.591136932373047
c7d8e25d5351ffefea0a5ea607094cfb_6	2595	4.420825481414795
c7d8e25d5351ffefea0a5ea607094cfb_6	2596	5.554746627807617
